provider_id,holding_company,technology_code,technology_code_desc,unit_count_res,unit_count_bus
420012,"Blue Sky Wireless, LLC",70,Unlicensed Fixed Wireless,5580,277
420017,Central Alabama Electric Cooperative,50,Fiber to the Premises,44823,44823
420020,City of Anacortes,50,Fiber to the Premises,3027,3027
420021,City of Loveland,50,Fiber to the Premises,41060,41060
420025,"CopperNet Systems, Inc.",50,Fiber to the Premises,138224,138224
420027,"Critical Links, LLC",70,Unlicensed Fixed Wireless,7813,7813
420028,"Cumberland Connect, LLC",50,Fiber to the Premises,96992,10853
420029,Current Inc.,50,Fiber to the Premises,3978,2979
420036,"DSI Management Holdings, LLC",50,Fiber to the Premises,26370,1264
420040,ENC Access Investments LLC,50,Fiber to the Premises,2164,447
420042,ORI.NET LLC,50,Fiber to the Premises,4733,4734
420045,"FIF AireBeam, LLC",50,Fiber to the Premises,88505,88505
420048,Gateway Fiber Holdings LLC,50,Fiber to the Premises,105120,105120
420059,"Hub66, Inc.",50,Fiber to the Premises,7390,7390
420061,"Intellipop, LLC",70,Unlicensed Fixed Wireless,0,8763
420067,"Kentucky Fi, LLC",70,Unlicensed Fixed Wireless,10961,10961
420069,"KL Broadband, Inc.",70,Unlicensed Fixed Wireless,598,598
420073,"Little Miami Gig, LLC",50,Fiber to the Premises,8865,2177
420074,"Lost Creek Wireless, LLC",70,Unlicensed Fixed Wireless,2552,2552
420080,MS Wifi Zone,50,Fiber to the Premises,58388,58388
420084,"Nola Broadband, Inc.",70,Unlicensed Fixed Wireless,55608,55608
420091,Osnet Wireless Corp.,70,Unlicensed Fixed Wireless,40660,41247
420094,Patriot Cable System LLC,40,Cable,858,71
420099,"Precision Technology, LLC",70,Unlicensed Fixed Wireless,2842,2842
420101,Prologic Technology Services LLC,70,Unlicensed Fixed Wireless,7731,7731
420110,Rocky Mountain Internet Inc.,72,LBR Fixed Wireless,22943,22943
420115,"SkyNet360, LLC",50,Fiber to the Premises,129839,129766
420116,Skypacket Networks Inc.,70,Unlicensed Fixed Wireless,208738,39707
420117,Smyth Technology Group Inc.,70,Unlicensed Fixed Wireless,7565,7565
420124,Tallahatchie Valley Internet Services,50,Fiber to the Premises,28994,28994
420125,"Taluslink, LLC",50,Fiber to the Premises,144,99
420133,Town of Islesboro,50,Fiber to the Premises,872,65
420135,Tri-County Rural Electric Cooperative,50,Fiber to the Premises,21793,21793
420137,Foursight Communications LLC,50,Fiber to the Premises,49393,49393
420139,Us New Era Internet Corp.,70,Unlicensed Fixed Wireless,390,390
420146,"Victoria Electric Cooperative, Inc.",50,Fiber to the Premises,10851,2086
420147,Vinton Municipal Communications Utility,50,Fiber to the Premises,2422,2422
420150,Wavelength LLC,50,Fiber to the Premises,7860,7860
420163,Zero2 Wireless,70,Unlicensed Fixed Wireless,11057,10948
420165,"Zoom Telcom, LLC",50,Fiber to the Premises,7032,7032
420167,Digital Technology Solutions Inc.,50,Fiber to the Premises,4414,4414
420168,GoNetworkPR Inc.,50,Fiber to the Premises,2830,2828
420170,PowerNet Wireless,70,Unlicensed Fixed Wireless,14634,14363
420173,"Northwest Fiber, LLC",10,Copper,1527145,1527145
420175,Central Connect LLC,70,Unlicensed Fixed Wireless,88,7
420178,Comptinet,70,Unlicensed Fixed Wireless,1,0
420181,Newaygo County Regional Educational Service Agency,50,Fiber to the Premises,8119,8119
420186,"Craion, Inc.",70,Unlicensed Fixed Wireless,40170,0
420187,"Golden Belt Telephone Association, Inc",40,Cable,14353,14353
430001,"Acrospire Networks, LLC",70,Unlicensed Fixed Wireless,13212,11858
430005,Atherton Fiber LLC,50,Fiber to the Premises,5314,560
430010,Bayfield Wireless,70,Unlicensed Fixed Wireless,10047,3605
430011,"Beacon Broadband, Inc.",50,Fiber to the Premises,14770,3627
430014,"BlueNet Communications, LLC",70,Unlicensed Fixed Wireless,347229,347229
430018,Canebrake Connections LLC,70,Unlicensed Fixed Wireless,383,68
430021,Coast Electric Power Association,50,Fiber to the Premises,74828,74828
430023,"Communications Unlimited, Inc.",50,Fiber to the Premises,0,14
430026,"Satellite Center, LLC",70,Unlicensed Fixed Wireless,5190,851
430028,Delta Electric Power Association,50,Fiber to the Premises,21891,21891
430030,East Mississippi Electric Power Association,50,Fiber to the Premises,38043,38043
430031,"Everywhere Wireless, LLC",71,Licensed Fixed Wireless,23331,23331
430033,Alcorn County Electric Power Association,50,Fiber to the Premises,29564,29564
430034,"Force Broadband, LLC",50,Fiber to the Premises,17229,16075
430035,"Foster Communications, LLC",70,Unlicensed Fixed Wireless,159,16
430037,"Further Reach, Inc.",10,Copper,18649,18649
430041,Hancock Telephone Company,50,Fiber to the Premises,390,93
430042,"Helio Broadband, LLC",10,Copper,1374,1374
430044,"HRcom, Inc.",50,Fiber to the Premises,29711,29786
430051,"Lynches River Communications, Inc.",50,Fiber to the Premises,23964,23964
430052,"MCEC Fiber, Inc.",50,Fiber to the Premises,8884,8884
430054,Milan Department of Public Utilities,50,Fiber to the Premises,2666,699
430055,MORnet Communications,70,Unlicensed Fixed Wireless,6072,0
430056,"M-Pulse Fiber, LLC",50,Fiber to the Premises,13893,13893
430061,Nexus Air Fiber LLC,70,Unlicensed Fixed Wireless,15479,15479
430062,Northern Broadband,50,Fiber to the Premises,3450,3450
430063,North East Fiber LLC,50,Fiber to the Premises,29183,8224
430065,PCs for People,40,Cable,376584,0
430071,Orange County Broadband Authority,50,Fiber to the Premises,11956,11956
430073,Silver Rapid LLC,70,Unlicensed Fixed Wireless,5187,5187
430074,Skynet Wireless,70,Unlicensed Fixed Wireless,47183,47183
430076,Space Exploration Technologies Corp.,61,NGSO Satellite,164313676,164313676
430077,Stanfield Technologies LLC,70,Unlicensed Fixed Wireless,12246,0
430078,"STS Broadband, LLC",50,Fiber to the Premises,278,30
430079,"Susquehanna Broadband, LLC",50,Fiber to the Premises,15861,15861
430080,Tarin Strategies LLC,70,Unlicensed Fixed Wireless,2905,0
430082,"Texas Rural Internet, LLC",70,Unlicensed Fixed Wireless,5490,3516
430085,"TNT-WIFI, LLC",70,Unlicensed Fixed Wireless,4409,4409
430086,Tombigbee Electric Power Association,50,Fiber to the Premises,51939,13928
430089,"Project A, Inc.",70,Unlicensed Fixed Wireless,39101,39101
430090,"U.S. Electric & Communications, LLC",70,Unlicensed Fixed Wireless,108,108
430092,VITALink LLC,50,Fiber to the Premises,9067,9067
430099,"Z3N, LLC",40,Cable,3388,3388
430100,"Zavala Communications, LLC",70,Unlicensed Fixed Wireless,354,354
430109,Centric Infrastructure Group LLC,50,Fiber to the Premises,23424,3057
430110,"Clay County Connect, Inc.",50,Fiber to the Premises,11757,2761
430114,"Conexon Connect, LLC",50,Fiber to the Premises,429342,429342
430121,"Epic Touch Co., Inc.",50,Fiber to the Premises,2348,2775
430123,Fond du Lac Band of Lake Superior Chippewa,50,Fiber to the Premises,2256,2443
430130,Hood River Electric Cooperative,50,Fiber to the Premises,7206,7206
430139,"Live Wire Networks, Inc.",72,LBR Fixed Wireless,418628,418628
430160,South Georgia Governmental Services Authority,40,Cable,11804,3661
430166,"United Electric Cooperative Services, Inc.",50,Fiber to the Premises,62562,62562
430175,White Cloud Networks,50,Fiber to the Premises,309112,309112
430176,"Wisper ISP, Inc.",50,Fiber to the Premises,1410261,1410261
430178,"Tier Two Communications, LLC",70,Unlicensed Fixed Wireless,730,730
430181,"CIBL, Inc.",50,Fiber to the Premises,196,196
430185,Angeles Enterprises,50,Fiber to the Premises,82911,82911
430186,ALE-NET Inc.,70,Unlicensed Fixed Wireless,17155,17155
430193,"D and B Broadband, LLC",50,Fiber to the Premises,169,169
430199,"InNet Connections, Inc.",70,Unlicensed Fixed Wireless,485060,485060
430202,"Jackson Broadband, Inc.",40,Cable,978,978
430203,Kennett Board of Public Works,50,Fiber to the Premises,5571,0
430204,Lake Bruin Wireless LLC,70,Unlicensed Fixed Wireless,2424,665
430209,Rimrock Wireless,70,Unlicensed Fixed Wireless,9780,9753
430213,Speedy Net,70,Unlicensed Fixed Wireless,48835,48835
430219,TriTech Wireless LLC,50,Fiber to the Premises,320,73
430222,"Wireless Partners Holdings, LLC",71,Licensed Fixed Wireless,79871,10606
430224,4NET Inc.,70,Unlicensed Fixed Wireless,101472,101472
430226,Dualnet Inc.,70,Unlicensed Fixed Wireless,8427,8427
430230,"Telespan, LLC",70,Unlicensed Fixed Wireless,131178,130999
430232,South East Wireless LLC,72,LBR Fixed Wireless,5928,5928
430233,"WiFast, LLC",10,Copper,3650,3650
430234,World Connections PR,70,Unlicensed Fixed Wireless,73973,73973
430237,G&B Networks Solutions Inc.,70,Unlicensed Fixed Wireless,23391,23391
430240,CDE Lightband,50,Fiber to the Premises,94509,94509
440000,"First American Holdings, Inc.",10,Copper,6789,6789
440004,"4-County Fiber, LLC",50,Fiber to the Premises,55856,55856
440017,City of Hillsboro,50,Fiber to the Premises,11323,11287
440018,City of Sallisaw,50,Fiber to the Premises,3108,585
440025,Craig-Botetourt Electric Cooperative,50,Fiber to the Premises,1491,1491
440027,"DE Fastlink, LLC",50,Fiber to the Premises,40873,40873
440029,ElektraFi LLC,70,Unlicensed Fixed Wireless,308195,307937
440030,"ERC Broadband, LLC",50,Fiber to the Premises,773,3196
440039,"Hoyos Consulting, LLC",50,Fiber to the Premises,8984,91183
440058,"MSEC Communications, LLC",50,Fiber to the Premises,45402,45402
440062,"NexGen Integrated Communications, LLC",50,Fiber to the Premises,1550,754
440063,Northcentral Electric Cooperative,50,Fiber to the Premises,24726,24726
440077,Senawave LLC,10,Copper,369085,515546
440099,Tishomingo County Electric Power Association,50,Fiber to the Premises,14050,14050
440102,"Tri-County Electric Cooperative, Inc.",50,Fiber to the Premises,24921,24921
440114,Airwave Technologies LLC,71,Licensed Fixed Wireless,3544,3544
440116,Arizona Network LLC,70,Unlicensed Fixed Wireless,23004,23004
440117,"Bartlett Electric Cooperative, Inc.",50,Fiber to the Premises,7571,6012
440119,BDA Wireless LLC,70,Unlicensed Fixed Wireless,20,20
440121,"Board of Trustees, Northern Michigan University",71,Licensed Fixed Wireless,26203,26203
440122,Canadian Valley Electric Cooperative,50,Fiber to the Premises,30731,30731
440123,Carolina Airlink LLC,70,Unlicensed Fixed Wireless,663,106
440124,Central Florida Broadband,50,Fiber to the Premises,5307,0
440126,Choptank Electric Cooperative,50,Fiber to the Premises,15309,15309
440127,"City of Waupaca, WI",70,Unlicensed Fixed Wireless,11969,9381
440128,Connecting Point Computer Center,50,Fiber to the Premises,3396,8830
440132,Cullman Electric Cooperative,50,Fiber to the Premises,38419,38419
440133,Duke Broadband Inc.,50,Fiber to the Premises,1800,136
440134,"Estherville Communications, LLC",50,Fiber to the Premises,3929,3929
440135,Fusion Networks,50,Fiber to the Premises,1189,1189
440138,GreatWave Communications,50,Fiber to the Premises,2756,2756
440140,"Halls Quality Communications, LLC",70,Unlicensed Fixed Wireless,362,111
440141,Happy Cycling LLC,50,Fiber to the Premises,14770,14770
440142,Hasser Enterprises LLC,70,Unlicensed Fixed Wireless,0,25732
440144,Horizon Broadband LLC.,70,Unlicensed Fixed Wireless,11891,11891
440145,"IP Solutions, Inc.",50,Fiber to the Premises,381059,381060
440146,"Juvilex Communications, LLC",50,Fiber to the Premises,4,4
440148,Long Range Network,70,Unlicensed Fixed Wireless,5175,5175
440149,Lyme Fiber LLC,50,Fiber to the Premises,1039,1039
440151,Mifflin County Wireless,50,Fiber to the Premises,21485,21287
440152,"Mobile Communication Service, Inc.",71,Licensed Fixed Wireless,599,599
440153,Mobile Communications LLC,50,Fiber to the Premises,15539,15404
440155,Natchez Trace Electric Power Association,50,Fiber to the Premises,16570,16570
440157,New Hampton Municipal Utilities,50,Fiber to the Premises,1821,1821
440159,"Nikola Engineering, Inc.",50,Fiber to the Premises,15253,15253
440162,Om Networks,50,Fiber to the Premises,1308,1308
440163,Ouachita Electric Cooperative/South Arkansas Telephone Company,50,Fiber to the Premises,8340,8340
440167,Ridge Tower Network LLC,50,Fiber to the Premises,17465,17465
440170,Silo Communications,50,Fiber to the Premises,2011,1991
440171,Sky Fi Inc.,70,Unlicensed Fixed Wireless,1743,1743
440172,"Sprocket Networks, Inc.",10,Copper,2320,1586
440174,Streamline LLC,72,LBR Fixed Wireless,9417,9417
440175,"SysTec Wireless Communications, LLC",70,Unlicensed Fixed Wireless,6365,6365
440179,Ts Network,70,Unlicensed Fixed Wireless,58026,58026
440183,"Vicinity Solutions, Inc.",70,Unlicensed Fixed Wireless,334,0
440186,Direct Management Company,10,Copper,46214,133061
440187,Boot State Technologies,70,Unlicensed Fixed Wireless,12204,12185
440190,FIF Utah LLC,50,Fiber to the Premises,410993,409006
440193,iWi Communications,70,Unlicensed Fixed Wireless,65,0
440196,Quad State Internet LLC,50,Fiber to the Premises,3307,3307
440197,"Simple Fiber, LLC",50,Fiber to the Premises,801,760
440199,East Central Vermont Telecommunications District,50,Fiber to the Premises,30531,30531
440200,MHG Telco LLC,70,Unlicensed Fixed Wireless,13186,13186
440203,"Dialog Telecom, LLC",10,Copper,92973,99045
440204,Tel-Star Communications of Florida Inc.,50,Fiber to the Premises,3047,0
450001,Federated Telephone Cooperative,50,Fiber to the Premises,11434,11471
450007,"9Stone, LLC",50,Fiber to the Premises,4731,4408
450012,"Altitude ISP, LLC",70,Unlicensed Fixed Wireless,15358,15023
450015,Ayva Limited,50,Fiber to the Premises,60430,60430
450023,"Camellia City Fiber, LLC",50,Fiber to the Premises,1926,2134
450026,Central Rural Electric Cooperative,50,Fiber to the Premises,24953,24953
450027,"City of Buffalo, Minnesota",50,Fiber to the Premises,2312,2312
450028,"City of Pella, Iowa",50,Fiber to the Premises,4905,4905
450029,"Clear Creek Broadband, LLC",50,Fiber to the Premises,2456,3
450032,"CMA Wireless, LLC",70,Unlicensed Fixed Wireless,1444,1252
450033,CMW Wireless,50,Fiber to the Premises,332,332
450038,Cookson Hills Electric Cooperative,50,Fiber to the Premises,20166,20166
450039,"Costnet, Inc.",50,Fiber to the Premises,251647,251647
450041,Designs For Learning,70,Unlicensed Fixed Wireless,263,66
450044,"Eminent Technical Solutions, LLC",50,Fiber to the Premises,17770,14634
450046,"Fast Wireless, LLC",70,Unlicensed Fixed Wireless,3680,3680
450047,"Fiber Broadband, Inc.",50,Fiber to the Premises,294,294
450048,"FiberFly, LLC",70,Unlicensed Fixed Wireless,21510,21510
450050,"Free Range Internet, LLC",70,Unlicensed Fixed Wireless,2354,2893
450051,Gascosage Electric Cooperative,50,Fiber to the Premises,4569,4569
450052,"Guadalupe Valley Electric Cooperative, Inc.",50,Fiber to the Premises,320330,320330
450055,"IFN, LLC",50,Fiber to the Premises,831,831
450060,Johnson County Rural Electric Membership Cooperative,50,Fiber to the Premises,18508,18508
450061,JR Network PR LLC,70,Unlicensed Fixed Wireless,8222,8222
450063,Kosciusko Rural Electric Membership Cooperative,50,Fiber to the Premises,19580,19580
450064,"LaZerArt, Inc.",50,Fiber to the Premises,236,37
450069,LitFiber,50,Fiber to the Premises,2696,2696
450070,Loop Internet Holdco LLC,50,Fiber to the Premises,32989,32989
450075,Lumbee River Electric Membership Corporation,50,Fiber to the Premises,22679,22679
450081,Nates Access LLC,70,Unlicensed Fixed Wireless,7383,5326
450082,Navasota WiFi,50,Fiber to the Premises,4,55
450083,NEK Community Broadband,50,Fiber to the Premises,7951,7951
450085,New Alliance LLC,72,LBR Fixed Wireless,3853,3849
450089,"Sisu Investments, LLC",10,Copper,3257,3228
450093,"Open Fiber USA, Inc.",50,Fiber to the Premises,169763,11901
450094,"Open Infra, Inc.",50,Fiber to the Premises,95672,95672
450099,"Pendleton Overground, LLC",50,Fiber to the Premises,290,0
450100,Petit Jean Electric Cooperative Corp.,50,Fiber to the Premises,19427,19427
450101,"PGB Fiber, LLC",50,Fiber to the Premises,4609,4609
450106,"Rapid Wireless, LLC",70,Unlicensed Fixed Wireless,1343,1343
450109,"RiverNet, LLC",50,Fiber to the Premises,1490,1472
450113,SDC Internet,70,Unlicensed Fixed Wireless,226,13
450116,Singing River Electric Cooperative,50,Fiber to the Premises,52749,52749
450117,Sky Satellite LLC,70,Unlicensed Fixed Wireless,409,0
450119,"Southwest Arkansas Electric Cooperative, Inc.",50,Fiber to the Premises,24248,24248
450121,"Stimulus Technologies of New Mexico, LLC",70,Unlicensed Fixed Wireless,13396,13396
450128,Ultranet LLC,70,Unlicensed Fixed Wireless,346,0
450129,"Upward Broadband, LLC",70,Unlicensed Fixed Wireless,111500,111500
450136,"WiFi Services Caribbean, Inc.",50,Fiber to the Premises,327122,327122
450151,Southeastern Indiana Rural Electric Membership Corporation,50,Fiber to the Premises,21402,21402
450153,Cherokee Cablevision Inc.,40,Cable,2473,614
450155,"Advanced Technology Group, LLC",70,Unlicensed Fixed Wireless,0,24
450158,Nevada County Fiber Inc.,50,Fiber to the Premises,373,373
450162,FamilyNet Inc.,70,Unlicensed Fixed Wireless,217804,217804
450168,Conquest Wireless LLC,70,Unlicensed Fixed Wireless,11178,11066
450169,First Electric Cooperative Corporation,50,Fiber to the Premises,80717,15724
450172,Wave Internet Technologies LLC,50,Fiber to the Premises,326508,326508
450174,Wyyerd Group LLC,10,Copper,162588,779
450177,"Stroud Media, LLC",50,Fiber to the Premises,4443,4443
460000,"123.Net, Inc.",50,Fiber to the Premises,25638,99991
460002,AirLink Internet Services,50,Fiber to the Premises,16280,16280
460004,"Anthem Broadband of Nevada, LLC",50,Fiber to the Premises,14216,14216
460005,"Aspire Networks 1, LLC",50,Fiber to the Premises,34310,34310
460006,"Avative, LLC",50,Fiber to the Premises,8145,4939
460007,Backcountry Broadband,50,Fiber to the Premises,173,173
460009,"Black Dragon Networks, LLC",72,LBR Fixed Wireless,1695,605
460010,"Blast Communications, Inc.",70,Unlicensed Fixed Wireless,25640,25722
460011,BLB Communications,50,Fiber to the Premises,3199,3199
460012,BLS Broadband LLC,70,Unlicensed Fixed Wireless,2928,2928
460013,Blue Wireless Corp.,70,Unlicensed Fixed Wireless,44714,44714
460014,"Broadband MDU Holdings, LLC",50,Fiber to the Premises,29539,8314
460015,"Bros Broadband, LLC",70,Unlicensed Fixed Wireless,17403,3836
460017,Center Cable TV,40,Cable,311,311
460018,Chicopee Municipal Lighting Plant,50,Fiber to the Premises,20363,22396
460019,"City of Ponca, Oklahoma",50,Fiber to the Premises,13601,13601
460020,"City of Sherwood, Oregon",50,Fiber to the Premises,4255,4377
460021,Coosa Valley Electric Cooperative,50,Fiber to the Premises,22056,22056
460024,"DCN, LLC",50,Fiber to the Premises,0,2579
460025,Digital Network Access Communications Inc.,10,Copper,35443,35443
460027,"Eastern Telephone & Technologies, Inc.",50,Fiber to the Premises,5298,5298
460028,Elevate Technology Group,50,Fiber to the Premises,167873,167873
460031,"ezWave, Inc.",70,Unlicensed Fixed Wireless,155105,22513
460032,"Ezee Fiber Texas, LLC",50,Fiber to the Premises,303848,43475
460033,Fitchburg Fiber LLC,70,Unlicensed Fixed Wireless,1782,1782
460035,Fort Code Inc.,50,Fiber to the Premises,6451,6113
460036,"Grid Southwest, LLC",50,Fiber to the Premises,422,422
460037,HarvestBeam Inc.,72,LBR Fixed Wireless,6527,6527
460038,Heartland Fiber,50,Fiber to the Premises,4875,4875
460039,"Heritage NetWorks, LLC",50,Fiber to the Premises,0,2
460041,Hope Water & Light Commission,50,Fiber to the Premises,6985,6985
460046,Jicarilla Apache Nation Power Authority,70,Unlicensed Fixed Wireless,1481,1481
460047,"Kaniksu, LLC",50,Fiber to the Premises,6097,5610
460048,"K-Powernet, LLC",50,Fiber to the Premises,0,1519
460050,LaGrange County Rural Membership Corporation,50,Fiber to the Premises,10755,10755
460051,Little Wapsie Communications,50,Fiber to the Premises,662,662
460052,"Mann Holdings, LLC",70,Unlicensed Fixed Wireless,17762,0
460053,Mendocino Unified School District,70,Unlicensed Fixed Wireless,5104,5104
460054,"National Telecom, LLC",70,Unlicensed Fixed Wireless,0,584981
460055,New England Wireless Co. LLC,70,Unlicensed Fixed Wireless,8463,8383
460056,Nimbus Solutions,70,Unlicensed Fixed Wireless,13404,13354
460057,Nisqually Indian Tribe,71,Licensed Fixed Wireless,226,41
460060,Norwood Light Department Broadband Division,40,Cable,11535,903
460061,Onlinet LLC,70,Unlicensed Fixed Wireless,9275,9275
460062,"Osage, LLC",50,Fiber to the Premises,18361,18361
460064,Pearl River Valley Electric Power Association,50,Fiber to the Premises,36938,36938
460065,Platinum Connect LLC,50,Fiber to the Premises,4689,4689
460066,Prado Network,70,Unlicensed Fixed Wireless,136521,136521
460067,"Precision Data Solutions, LLC",50,Fiber to the Premises,11451,5838
460068,Prentiss County Electric Power Association,50,Fiber to the Premises,13668,13668
460069,Quintillion Subsea Holdings,50,Fiber to the Premises,0,7
460070,Real Link Network LLC,70,Unlicensed Fixed Wireless,61642,61642
460071,Ridge Wireless Inc.,70,Unlicensed Fixed Wireless,472970,472878
460072,Sebago Fiber & Wifi LLC,50,Fiber to the Premises,2141,2141
460073,Kempler Internet,70,Unlicensed Fixed Wireless,9622,9523
460075,South Hadley Electric Light Department,50,Fiber to the Premises,10005,10005
460076,Speedwavz LLC,50,Fiber to the Premises,16196,0
460077,"SureFire Internet, LLC",50,Fiber to the Premises,385,385
460078,Pierce Pepin Cooperative Services,50,Fiber to the Premises,10032,2492
460079,Tachus LLC,50,Fiber to the Premises,172467,186935
460080,TEPA Connect LLC,50,Fiber to the Premises,10509,3095
460081,Thumb Electric Cooperative,50,Fiber to the Premises,17220,17220
460082,"Town of Estes Park, Colorado",50,Fiber to the Premises,8818,8818
460083,"Triple Crown Internet, Inc.",50,Fiber to the Premises,4555,4555
460084,Uber Wireless LLP,70,Unlicensed Fixed Wireless,19226,19213
460085,"Underline El Paso, LLC",50,Fiber to the Premises,66293,66293
460086,UNONET Corp.,70,Unlicensed Fixed Wireless,127602,127602
460087,UnWired Broadband Holding LLC,50,Fiber to the Premises,2075267,2075267
460088,Uprise LLC,50,Fiber to the Premises,5077,0
460089,"VFN Holdings, Inc.",50,Fiber to the Premises,52102,52102
460090,"WAVE.BAND, LLC",70,Unlicensed Fixed Wireless,0,6111
460091,Webiffi,70,Unlicensed Fixed Wireless,105100,105100
460092,"WeLink Communications, Inc.",70,Unlicensed Fixed Wireless,253804,8545
460093,Whitewater Wideband LLC,50,Fiber to the Premises,22563,22563
460094,WiFicow Wyoming Corporation,70,Unlicensed Fixed Wireless,9,9
460099,"360 Communications, Inc. (OK, AR & TX)",50,Fiber to the Premises,183895,183895
460100,Carthage Water and Electric Plant,50,Fiber to the Premises,7737,1883
460101,"City of Taunton, Massachusetts",50,Fiber to the Premises,1626,1626
460104,"Kiza, Inc.",70,Unlicensed Fixed Wireless,3834,3637
460105,North WiFi PR,70,Unlicensed Fixed Wireless,5,5
460504,Smart Networks LLC,50,Fiber to the Premises,0,169
460511,BAM Broadband OpCo LLC,50,Fiber to the Premises,210472,210472
460515,Bitwise Inc.,70,Unlicensed Fixed Wireless,8243,8243
460522,ClearPath Fiber LLC,50,Fiber to the Premises,836,836
460531,"DCM Cable, Inc.",40,Cable,2766,0
460536,"Diverse Power, Inc.",50,Fiber to the Premises,5536,720
460557,JWEMC Communications LLC,50,Fiber to the Premises,40910,13421
460568,"Maverix Broadband, Inc.",50,Fiber to the Premises,6875,6875
460574,"NfinityLink Communications, Inc.",40,Cable,17825,17825
460576,"NocTel Communications, Inc.",50,Fiber to the Premises,804,0
460581,OLHCommunityFiber,50,Fiber to the Premises,53,0
460582,Optic Loop Communications LLC,50,Fiber to the Premises,86708,86708
460584,Outer Reach Broadband LLC,72,LBR Fixed Wireless,5073,5073
460593,"ResTech Services, LLC",50,Fiber to the Premises,97852,94800
460596,Riverside Broadband,70,Unlicensed Fixed Wireless,17602,17602
460598,Robinson Hardware and Software Solutions,70,Unlicensed Fixed Wireless,120227,17928
460604,"SBE Networks, Inc.",70,Unlicensed Fixed Wireless,120454,120454
460615,Ten Four Holdings LLC,70,Unlicensed Fixed Wireless,628,0
460616,The Foerster Project LLC,70,Unlicensed Fixed Wireless,7697,7697
460625,Vickery IT LLC,70,Unlicensed Fixed Wireless,8959,8959
460630,xyTel LLC,50,Fiber to the Premises,116414,116414
460632,"VTel Wireless, Inc.",71,Licensed Fixed Wireless,420759,95228
460633,MTC Cable,40,Cable,13714,13714
460637,"AaroBand, Inc.",70,Unlicensed Fixed Wireless,2675,2675
460645,Altamaha Electric Corporation,50,Fiber to the Premises,19551,19551
460646,Coastal Broadband Inc.,70,Unlicensed Fixed Wireless,1115,1115
460662,Raymond Mazeika,50,Fiber to the Premises,175,175
460667,Magnolia Road Internet Cooperative Inc.,70,Unlicensed Fixed Wireless,371,0
460675,Sac and Fox Tribe of the Mississippi in Iowa,50,Fiber to the Premises,361,149
460679,Invest Newark,50,Fiber to the Premises,430,701
460684,GLW Broadband Inc.,40,Cable,10631,10668
470009,Bartnet IP LLC,70,Unlicensed Fixed Wireless,35464,35464
470015,"City of Griffin, Georgia",50,Fiber to the Premises,3404,3404
470016,"City of Norway, Michigan",40,Cable,2017,2017
470018,Coastal Electric Membership Corporation,50,Fiber to the Premises,9947,2154
470021,"Concho Valley Electric Cooperative, Inc.",50,Fiber to the Premises,662,662
470022,Connect Holding II LLC,10,Copper,5553803,5553803
470023,Cowboy Internet Services,50,Fiber to the Premises,5706,5705
470028,"Everfast Fiber Networks, LLC",40,Cable,652846,652846
470029,Federated Rural Electric Association,50,Fiber to the Premises,27305,27305
470030,Boston Omaha Corporation,50,Fiber to the Premises,6078,6078
470037,Indian Wells Valley Internet Service Provider,70,Unlicensed Fixed Wireless,14455,14454
470039,"Internet Management Services, Inc.",50,Fiber to the Premises,10141,4456
470041,"IQ Fiber Intermediate Holdings, LLC",50,Fiber to the Premises,121995,20187
